label,text,Key
neutral,"The following data were obtained from one Male student 19 of English class 128 in any 10 minutes of 80. The statistics (mean, standard deviation, maximum, and minimum values) of heart rate (HR), acceleration (ACC), electrodermal activity (EDA), and skin temperature (TEMP) per minute are as follows:
HR: mean:76.03397838800593, sd:7.987460752586431, max:88.16344598861308, min:63.72145937256153
ACC: mean:23.39182699908727, sd:15.162315386886815, max:48.891703132650825, min:1.237009047133398
EDA: mean:0.5045753826954158, sd:0.1248139206875384, max:0.6907237092622082, min:0.2
TEMP: mean:30.064061064814705, sd:0.3288432583564552, max:30.56672064849515, min:29.63615991081615",128_19
disengagement,"The following data were obtained from one Male student 19 of Language class 144 in any 10 minutes of 80. The statistics (mean, standard deviation, maximum, and minimum values) of heart rate (HR), acceleration (ACC), electrodermal activity (EDA), and skin temperature (TEMP) per minute are as follows:
HR: mean:80.01296100700634, sd:11.646366551761709, max:98.49655257052258, min:60.0
ACC: mean:24.78654338121575, sd:23.324517659281497, max:55.795545863927806, min:-20.397319697306592
EDA: mean:0.8242509127172847, sd:0.209326682106455, max:1.0867023383145384, min:0.4703595244115292
TEMP: mean:29.99502796512153, sd:0.1903217549520454, max:30.31969583809317, min:29.68289830323393",144_19
disengagement,"The following data were obtained from one Male student 19 of Language class 125 in any 10 minutes of 80. The statistics (mean, standard deviation, maximum, and minimum values) of heart rate (HR), acceleration (ACC), electrodermal activity (EDA), and skin temperature (TEMP) per minute are as follows:
HR: mean:71.14831932591183, sd:12.645969815050323, max:97.3450719270349, min:60.0
ACC: mean:25.56464488066089, sd:24.044875146537933, max:61.53040356430412, min:-17.707719770154803
EDA: mean:0.7984713334827875, sd:0.1402701260488295, max:1.0766331283021158, min:0.6150213042547098
TEMP: mean:30.09340102697812, sd:0.3241903297567744, max:30.76179414701371, min:29.73213531739966",125_19
neutral,"The following data were obtained from one Male student 19 of Maths class 134 in any 10 minutes of 80. The statistics (mean, standard deviation, maximum, and minimum values) of heart rate (HR), acceleration (ACC), electrodermal activity (EDA), and skin temperature (TEMP) per minute are as follows:
HR: mean:78.05463190158119, sd:11.369986618347747, max:93.16490367695152, min:60.0
ACC: mean:30.06246193924374, sd:11.035265960781215, max:45.08666947513504, min:17.538894348913214
EDA: mean:0.5944459769276828, sd:0.1031918129230358, max:0.7482297204240854, min:0.3677893616788853
TEMP: mean:30.138580711288363, sd:0.3326059492825035, max:30.67686899985877, min:29.5",134_19
engagement,"The following data were obtained from one Male student 19 of Politics class 105 in any 10 minutes of 80. The statistics (mean, standard deviation, maximum, and minimum values) of heart rate (HR), acceleration (ACC), electrodermal activity (EDA), and skin temperature (TEMP) per minute are as follows:
HR: mean:82.59744739761308, sd:10.09072655407766, max:100.81495399253411, min:64.16887818914077
ACC: mean:41.991242481016, sd:9.797560176336768, max:61.0408978354919, min:19.99229298077364
EDA: mean:0.4583490957249358, sd:0.1005792872931094, max:0.5758761239760068, min:0.2081224532930579
TEMP: mean:30.30949167825768, sd:0.2042207682535404, max:30.59072564313604, min:29.92373203143655",105_19
disengagement,"The following data were obtained from one Male student 19 of Maths class 156 in any 10 minutes of 80. The statistics (mean, standard deviation, maximum, and minimum values) of heart rate (HR), acceleration (ACC), electrodermal activity (EDA), and skin temperature (TEMP) per minute are as follows:
HR: mean:72.79155357783709, sd:9.489150135458724, max:86.53967550779001, min:60.0
ACC: mean:14.992077875923863, sd:24.687761515791543, max:53.73407764208442, min:-24.047165138425846
EDA: mean:0.7784800881834573, sd:0.078131285489146, max:0.908404555734857, min:0.6715828175150743
TEMP: mean:30.04337479427617, sd:0.2859267401289965, max:30.450654644739384, min:29.5",156_19
neutral,"The following data were obtained from one Male student 19 of Politics class 120 in any 10 minutes of 80. The statistics (mean, standard deviation, maximum, and minimum values) of heart rate (HR), acceleration (ACC), electrodermal activity (EDA), and skin temperature (TEMP) per minute are as follows:
HR: mean:79.0382194360215, sd:11.902661604482612, max:101.2151440020744, min:60.0
ACC: mean:23.34593156360892, sd:10.452049298212264, max:38.40064627607038, min:-0.983829623187532
EDA: mean:0.6106022732137684, sd:0.1107666530974774, max:0.7369215126186691, min:0.3711408561115728
TEMP: mean:30.211818709996827, sd:0.1954852144104777, max:30.44176933310032, min:29.784959806263203",120_19
engagement,"The following data were obtained from one Male student 19 of English class 101 in any 10 minutes of 80. The statistics (mean, standard deviation, maximum, and minimum values) of heart rate (HR), acceleration (ACC), electrodermal activity (EDA), and skin temperature (TEMP) per minute are as follows:
HR: mean:84.05573204548514, sd:8.056017000926158, max:95.35680763759731, min:69.83733499866004
ACC: mean:41.62516592207733, sd:6.35820821716737, max:51.83424078555975, min:28.41920620358639
EDA: mean:0.4823626083381566, sd:0.0698985583106301, max:0.6037854951326482, min:0.3915506567205601
TEMP: mean:30.373134664141634, sd:0.1258172679767678, max:30.5461424614893, min:30.180950209900253",101_19
disengagement,"The following data were obtained from one Male student 19 of Politics class 143 in any 10 minutes of 80. The statistics (mean, standard deviation, maximum, and minimum values) of heart rate (HR), acceleration (ACC), electrodermal activity (EDA), and skin temperature (TEMP) per minute are as follows:
HR: mean:68.13887060092233, sd:7.961571582177947, max:80.66305502890046, min:60.0
ACC: mean:24.80781780726107, sd:13.616138482068884, max:41.42033733921431, min:-2.077560063543711
EDA: mean:0.7561258597595637, sd:0.1284250357007127, max:0.9435637986925294, min:0.530293997757365
TEMP: mean:30.167639140486823, sd:0.4618052931780438, max:31.0, min:29.5",143_19
disengagement,"The following data were obtained from one Male student 19 of English class 160 in any 10 minutes of 80. The statistics (mean, standard deviation, maximum, and minimum values) of heart rate (HR), acceleration (ACC), electrodermal activity (EDA), and skin temperature (TEMP) per minute are as follows:
HR: mean:75.91774881244623, sd:13.000055915824978, max:101.23182149075092, min:60.0
ACC: mean:13.78464421708998, sd:16.685800919558453, max:32.77740850763392, min:-22.081707449230077
EDA: mean:0.7474199131334297, sd:0.115526520020248, max:1.0072677327268171, min:0.5585072699633008
TEMP: mean:30.15859890537227, sd:0.255761358592651, max:30.75381152373569, min:29.83588846616236",160_19
disengagement,"The following data were obtained from one Male student 19 of Language class 152 in any 10 minutes of 80. The statistics (mean, standard deviation, maximum, and minimum values) of heart rate (HR), acceleration (ACC), electrodermal activity (EDA), and skin temperature (TEMP) per minute are as follows:
HR: mean:73.00793242785747, sd:8.912678581213461, max:87.52787055950002, min:60.0
ACC: mean:25.779878820076917, sd:14.479372590016164, max:66.56472822271368, min:14.39199031180995
EDA: mean:0.7642339308594391, sd:0.1978967905827225, max:1.1736250514104094, min:0.5019060660575528
TEMP: mean:30.20553376406937, sd:0.289275970689594, max:30.57288113121795, min:29.78162179095844",152_19
neutral,"The following data were obtained from one Male student 19 of Health class 102 in any 10 minutes of 80. The statistics (mean, standard deviation, maximum, and minimum values) of heart rate (HR), acceleration (ACC), electrodermal activity (EDA), and skin temperature (TEMP) per minute are as follows:
HR: mean:83.57166381195015, sd:9.980894620104452, max:98.6595527327092, min:68.1210162437174
ACC: mean:25.574251674467806, sd:10.354904679009213, max:45.312676390001656, min:10.317505049921074
EDA: mean:0.5669418733636221, sd:0.0931436015471413, max:0.7073776982752354, min:0.4002036637756818
TEMP: mean:30.12487334427809, sd:0.3281685514210281, max:30.72320307022272, min:29.700893006541083",102_19
neutral,"The following data were obtained from one Male student 19 of Science class 133 in any 10 minutes of 80. The statistics (mean, standard deviation, maximum, and minimum values) of heart rate (HR), acceleration (ACC), electrodermal activity (EDA), and skin temperature (TEMP) per minute are as follows:
HR: mean:76.48661087567822, sd:12.030232311499963, max:102.94613657195544, min:60.0
ACC: mean:23.889707588574755, sd:11.004623902733664, max:42.56037407807763, min:4.283450062844331
EDA: mean:0.5877917886980074, sd:0.0754958891786238, max:0.7403336957705575, min:0.4913440241978882
TEMP: mean:30.15121357652286, sd:0.3590247620788702, max:30.68479450397538, min:29.66111702996674",133_19
engagement,"The following data were obtained from one Male student 19 of Language class 158 in any 10 minutes of 80. The statistics (mean, standard deviation, maximum, and minimum values) of heart rate (HR), acceleration (ACC), electrodermal activity (EDA), and skin temperature (TEMP) per minute are as follows:
HR: mean:89.5841592147769, sd:8.005017765446848, max:99.90699617555003, min:75.13530506430588
ACC: mean:31.2699614563525, sd:10.885071734323123, max:45.32218073090995, min:13.846367379214705
EDA: mean:0.4672783632038414, sd:0.1070135408766325, max:0.6361914878150172, min:0.2982926963094367
TEMP: mean:30.304791648730323, sd:0.2524552033951786, max:30.82471030758811, min:30.066762882456747",158_19
disengagement,"The following data were obtained from one Male student 19 of Maths class 137 in any 10 minutes of 80. The statistics (mean, standard deviation, maximum, and minimum values) of heart rate (HR), acceleration (ACC), electrodermal activity (EDA), and skin temperature (TEMP) per minute are as follows:
HR: mean:74.25180697542645, sd:10.23439363424048, max:93.36543301550888, min:60.0
ACC: mean:16.08675948647509, sd:12.155747902938996, max:29.341943920507187, min:-10.113814291039755
EDA: mean:0.69959447048244, sd:0.1390943739348307, max:0.9761561548970048, min:0.4915430956063153
TEMP: mean:30.05606253078529, sd:0.2663047878008954, max:30.412577102097995, min:29.64871626881381",137_19
engagement,"The following data were obtained from one Male student 19 of Maths class 152 in any 10 minutes of 80. The statistics (mean, standard deviation, maximum, and minimum values) of heart rate (HR), acceleration (ACC), electrodermal activity (EDA), and skin temperature (TEMP) per minute are as follows:
HR: mean:92.94228382660091, sd:9.68574185018421, max:110.03309815257758, min:76.66053664032196
ACC: mean:32.09369533931058, sd:14.685352128465397, max:58.92098571617909, min:1.64799772459898
EDA: mean:0.4289620866598068, sd:0.0823147819388698, max:0.5697423199804907, min:0.2540818391264023
TEMP: mean:30.30810555652609, sd:0.2668604277472695, max:30.72143604799349, min:29.75470619058358",152_19
neutral,"The following data were obtained from one Female student 20 of Language class 126 in any 10 minutes of 80. The statistics (mean, standard deviation, maximum, and minimum values) of heart rate (HR), acceleration (ACC), electrodermal activity (EDA), and skin temperature (TEMP) per minute are as follows:
HR: mean:84.74080643081166, sd:9.142598479930374, max:100.030963308518, min:69.38868756367499
ACC: mean:35.90002082678327, sd:13.037467982899674, max:65.81213057369433, min:9.9376561976796
EDA: mean:0.5499324678990157, sd:0.0753395679078015, max:0.704291084381268, min:0.4131305812613735
TEMP: mean:30.34103283667385, sd:0.3202111673121209, max:31.0, min:30.0347427589014",126_20
engagement,"The following data were obtained from one Female student 20 of English class 142 in any 10 minutes of 80. The statistics (mean, standard deviation, maximum, and minimum values) of heart rate (HR), acceleration (ACC), electrodermal activity (EDA), and skin temperature (TEMP) per minute are as follows:
HR: mean:87.90275217297284, sd:8.145660159205603, max:98.678566772944, min:72.69072367487354
ACC: mean:38.19512211441915, sd:7.638801681698077, max:47.901247868928166, min:24.75138696149761
EDA: mean:0.4967557366181444, sd:0.0961478675861398, max:0.6334431333140088, min:0.3575288119598828
TEMP: mean:30.18133377292016, sd:0.296013163988735, max:30.52908223835964, min:29.56594976405547",142_20
disengagement,"The following data were obtained from one Female student 20 of Maths class 121 in any 10 minutes of 80. The statistics (mean, standard deviation, maximum, and minimum values) of heart rate (HR), acceleration (ACC), electrodermal activity (EDA), and skin temperature (TEMP) per minute are as follows:
HR: mean:68.01082390529776, sd:7.0518648623058215, max:82.64211191386302, min:60.0
ACC: mean:21.68696450495467, sd:19.46115833791303, max:50.25208092504046, min:-8.388687626079701
EDA: mean:0.6871549064209841, sd:0.1977127188340318, max:0.9131910379902828, min:0.2858566126362916
TEMP: mean:30.049317302690294, sd:0.3334536974806943, max:30.6286003279456, min:29.5",121_20
disengagement,"The following data were obtained from one Female student 20 of Language class 131 in any 10 minutes of 80. The statistics (mean, standard deviation, maximum, and minimum values) of heart rate (HR), acceleration (ACC), electrodermal activity (EDA), and skin temperature (TEMP) per minute are as follows:
HR: mean:67.08124320962168, sd:9.274654966904093, max:90.1913417555308, min:60.0
ACC: mean:21.577596486962648, sd:18.796455417811284, max:65.66191584402758, min:-9.033064643337084
EDA: mean:0.7574197600187051, sd:0.1609140438616843, max:0.9766984198804805, min:0.5031731632311981
TEMP: mean:29.93960897438611, sd:0.1607449639219537, max:30.35200473614269, min:29.773098074278053",131_20
